Date,Description,Category,Amount
07/19/1994,zogicel,Daycare,$7964.88
03/24/2042,liediza,Daycare,$9910.56
01/28/1946,duc,Daycare,$7854.57
03/21/1950,wedejvur,Daycare,$2000.13
04/25/2034,lovov,Daycare,$6788.32
06/09/2051,pegurgus,Daycare,$4269.13
10/08/2034,kansup,Daycare,$4495.82
06/16/2069,ri,Daycare,$4351.07
07/26/1996,wusnego,Daycare,$5966.01
04/18/1959,muktojur,Daycare,$769.17
11/15/1940,ivu,Daycare,$7995.66
05/13/1979,koz,Daycare,$5721.45
02/04/1992,nibnus,Daycare,$4574.35
04/01/2027,hovboz,Daycare,$2144.17
01/06/2002,kejze,Daycare,$1757.13
10/06/1970,nu,Daycare,$9698.69
07/25/2068,fowo,Daycare,$6749.58
04/27/2017,vuno,Daycare,$2005.79
02/08/1960,ige,Daycare,$9380.95
05/19/2063,cake,Daycare,$6738.54
06/19/1918,puhul,Daycare,$1667.23
08/07/2066,wizucohem,Daycare,$8567.64
03/15/1968,gi,Daycare,$8523.64
08/14/1981,fic,Daycare,$4947.14
02/19/1904,judatgiz,Daycare,$2091.43
10/18/1902,fiz,Daycare,$9255.34
09/21/2022,ipigeaz,Daycare,$5350.42
11/04/1968,johi,Daycare,$6771.33
01/14/1913,wagacod,Daycare,$111.43
06/26/1909,losa,Daycare,$8720.10
04/16/1951,gunaame,Daycare,$5382.74
09/30/2053,gan,Daycare,$9524.72
01/24/1905,bim,Daycare,$3214.45
09/19/1924,cu,Daycare,$832.32
07/06/1977,ifzu,Daycare,$6975.67
09/30/1991,kaemu,Daycare,$7226.36
03/10/2069,nibgat,Daycare,$6915.46
08/19/2016,rowapfoz,Daycare,$8762.54
05/21/1948,go,Daycare,$1263.36
03/25/1929,ijmas,Daycare,$565.44
09/06/1992,ruwlivsiw,Daycare,$9233.00
02/16/2009,ogitecet,Daycare,$9154.22
10/17/1953,de,Daycare,$1389.73
06/12/2054,lovodap,Daycare,$9409.67
09/19/2055,so,Daycare,$9262.07
11/19/2033,ibud,Daycare,$6485.52
04/28/1975,orulced,Daycare,$3018.18
09/03/2057,kejecob,Daycare,$99.64
04/15/1967,wivranvun,Daycare,$105.19
11/15/2006,ponbu,Daycare,$470.12
06/09/2036,olvuvu,Daycare,$7071.23
07/12/2034,zam,Daycare,$595.82
06/02/1964,wes,Daycare,$5454.54
12/27/1955,oc,Daycare,$1557.69
10/11/2027,ete,Daycare,$8047.79
07/03/2005,miv,Daycare,$4295.44
07/30/1950,wif,Daycare,$9787.01
07/19/2031,lorgujbo,Daycare,$9383.55
04/05/2008,lar,Daycare,$7562.10
08/31/1964,bactuano,Daycare,$2459.00
12/30/1924,zewosa,Daycare,$1886.27
03/09/2043,zeb,Daycare,$9251.73
05/19/2063,noeno,Daycare,$4630.37
12/26/2017,ehalso,Daycare,$8472.98
03/22/2043,wowcow,Daycare,$6046.54
09/28/1910,in,Daycare,$335.47
06/12/2066,sizge,Daycare,$3075.69
06/21/1906,ki,Daycare,$3675.15
04/21/1968,lo,Daycare,$154.46
01/10/2020,neidagin,Daycare,$2517.59
10/16/2047,hosetoj,Daycare,$3961.08
03/02/2067,jas,Daycare,$9522.67
04/09/1951,ves,Daycare,$5764.95
08/04/1995,wiivu,Daycare,$8684.64
04/27/2015,pe,Daycare,$5241.09
05/09/2064,abdoj,Daycare,$6859.88
03/30/1903,jifop,Daycare,$1650.67
04/21/2022,esoje,Daycare,$1528.15
03/13/2032,amudazu,Daycare,$661.06
05/03/1983,ufiziane,Daycare,$9613.35
03/01/1925,wujizop,Daycare,$918.99
01/21/1968,ohaanihi,Daycare,$1812.72
05/27/2043,dusaposa,Daycare,$207.25
03/27/2018,koc,Daycare,$6453.65
10/05/1981,melac,Daycare,$7506.81
09/27/1943,lisuja,Daycare,$3232.04
05/16/1943,sivvocte,Daycare,$5295.60
10/05/1957,bokub,Daycare,$7044.78
06/30/1975,izezu,Daycare,$866.83
06/29/1926,bema,Daycare,$9246.97
02/11/2059,ga,Daycare,$341.53
04/07/1930,vuzen,Daycare,$9616.64
01/10/2042,subzoje,Daycare,$8522.03
12/30/1991,pamoz,Daycare,$1292.73
01/02/2061,un,Daycare,$2331.38
05/29/1936,rocu,Daycare,$5197.13
02/27/1989,do,Daycare,$1597.21
05/08/2038,ki,Daycare,$4458.91
01/17/1923,ziwolel,Daycare,$4820.04
03/19/1956,wuwohe,Daycare,$9040.48
01/25/2004,lahsezug,Daycare,$5002.20
08/22/1969,sabowma,Daycare,$2922.64
11/27/2018,esem,Daycare,$5016.39
09/26/1989,jodew,Daycare,$5428.55
03/24/2026,jo,Daycare,$7496.49
11/12/2046,nufwioh,Daycare,$2679.60
02/25/1918,gaet,Daycare,$8250.82
03/11/1933,el,Daycare,$8547.49
03/19/1940,miduw,Daycare,$9045.86
10/02/1939,obemut,Daycare,$9566.16
11/18/2020,mepinbeb,Daycare,$6916.61
04/17/2022,fi,Daycare,$5257.14
08/26/1990,erarag,Daycare,$4187.74
05/31/1907,ji,Daycare,$6937.49
06/11/1908,fedpe,Daycare,$8640.10
05/11/1955,reohe,Daycare,$9044.32
10/04/1959,podmegpam,Daycare,$7870.98
09/24/1933,kiraw,Daycare,$5169.89
07/11/2036,zelpekmo,Daycare,$6515.58
12/08/1960,etugim,Daycare,$3755.98
07/13/1957,abooflu,Daycare,$5503.99
10/30/2067,ku,Daycare,$6387.77
09/26/1933,kow,Daycare,$6856.24
12/04/1952,ef,Daycare,$4981.34
02/08/1951,roj,Daycare,$1480.80
09/19/1975,wig,Daycare,$4184.55
11/10/1957,lid,Daycare,$9713.67
10/28/1992,golrug,Daycare,$3187.60
01/22/1917,kiat,Daycare,$1016.11
02/12/1990,utpefit,Daycare,$7720.88
06/29/1917,monew,Daycare,$3733.70
02/05/2062,agulovut,Daycare,$5469.66
12/17/2029,vuvahhis,Daycare,$9098.31
03/12/1913,fosan,Daycare,$4250.75
01/24/1975,porohfuj,Daycare,$8471.14
10/16/2006,hejseode,Daycare,$3319.77
12/14/1921,jawge,Daycare,$2155.44
11/24/2047,ilous,Daycare,$2568.22
10/02/1929,wulom,Daycare,$6734.17
06/23/2003,al,Daycare,$4738.74
12/15/2053,luhiwe,Daycare,$3009.25
03/31/1932,fu,Daycare,$1667.58
09/19/1940,badjupu,Daycare,$5005.10
08/17/2039,ser,Daycare,$3136.49
02/08/1964,ewesibeg,Daycare,$5167.68
08/03/2055,picnu,Daycare,$516.55
07/15/2024,zavoj,Daycare,$5118.38
10/13/1901,wuin,Daycare,$8849.32
01/21/2044,kiukbe,Daycare,$2307.19
11/16/2033,molenat,Daycare,$2928.99
10/04/1918,hekud,Daycare,$6395.25
09/26/1958,fevkudo,Daycare,$6008.37
03/30/1949,tetpifjav,Daycare,$5883.45
01/27/2046,hojukadu,Daycare,$8249.44
01/28/2069,jajpi,Daycare,$4389.59
05/05/2017,riddo,Daycare,$8554.11
04/05/2016,mulwi,Daycare,$4817.58
09/11/1900,umo,Daycare,$3459.70
02/16/2002,febpib,Daycare,$9075.73
04/04/1936,ru,Daycare,$3846.73
01/31/1924,roheeca,Daycare,$283.07
05/13/1905,ini,Daycare,$6339.75
06/03/1911,teakara,Daycare,$3883.94
08/17/1960,hekceni,Daycare,$6976.20
03/23/2033,kusoncu,Daycare,$950.06
04/15/1973,igtidew,Daycare,$8713.53
11/16/1987,vuske,Daycare,$8556.15
05/07/2018,lepum,Daycare,$6837.48
11/25/2064,ra,Daycare,$7429.67
03/05/1964,zuj,Daycare,$6500.39
09/02/2043,jitol,Daycare,$6407.27
05/01/1907,sujgum,Daycare,$4964.62
06/23/1907,nifhu,Daycare,$2947.74
01/26/1926,uvusukuku,Daycare,$2582.55
06/18/1917,sekora,Daycare,$1581.96
12/22/1923,ka,Daycare,$5208.17
09/17/2041,abnuzla,Daycare,$2473.85
12/04/1993,ogitido,Daycare,$9775.17
01/10/2065,urecaglo,Daycare,$1630.02
08/13/2013,gap,Daycare,$4153.14
07/15/2043,acev,Daycare,$8611.34
04/28/1926,pac,Daycare,$2271.24
10/11/2040,huwju,Daycare,$3468.97
08/10/1901,si,Daycare,$1300.12
11/10/1933,weg,Daycare,$530.35
08/29/1973,zoemo,Daycare,$9790.97
01/04/2019,di,Daycare,$6974.90
06/13/1903,wumli,Daycare,$5040.51
06/16/1926,fuzla,Daycare,$1889.72
02/22/1991,pag,Daycare,$6303.21
08/08/2038,ni,Daycare,$6348.33
05/13/2003,mi,Daycare,$4658.08
05/27/2049,difuvbe,Daycare,$5105.98
06/22/1923,dacecer,Daycare,$5436.42
02/12/2069,ihi,Daycare,$5057.44
11/10/2004,low,Daycare,$9454.14
05/10/1956,did,Daycare,$953.56
05/01/1903,wiogkum,Daycare,$4074.88
10/02/2042,dutonipi,Daycare,$623.74
09/22/1945,orihuhvo,Daycare,$3951.79
08/02/1983,pu,Daycare,$138.04
01/02/1999,ijoafe,Daycare,$5300.59
03/29/1907,rire,Daycare,$2514.56
02/17/1915,gacev,Daycare,$4258.43
03/13/2067,suvwo,Daycare,$1160.63
12/23/1985,ujci,Daycare,$3963.72
04/16/2058,nige,Daycare,$8725.44
06/08/2037,golwi,Daycare,$3434.55
05/25/2014,bahpucne,Daycare,$5672.10
11/26/1983,hadanujo,Daycare,$7650.05
01/14/1914,menbok,Daycare,$8442.53
04/27/1940,dobjibcu,Daycare,$6153.06
03/01/2050,obwev,Daycare,$7504.51
12/28/1956,ibjiro,Daycare,$3807.90
11/02/2023,hum,Daycare,$1340.74
10/18/1986,wusurad,Daycare,$7967.40
02/07/2021,gav,Daycare,$2677.04
07/13/2042,remmarfi,Daycare,$3355.33
07/10/1919,jidigzat,Daycare,$8413.48
04/03/2060,lum,Daycare,$8190.48
08/03/2061,wofel,Daycare,$9214.46
12/10/1924,nipopoz,Daycare,$1008.91
12/28/1973,odaom,Daycare,$3173.57
02/19/1987,je,Daycare,$7396.04
11/26/2056,jelikew,Daycare,$7896.55
01/20/1947,la,Daycare,$5561.94
10/17/1921,emu,Daycare,$153.16
01/13/1934,gadled,Daycare,$2806.21
05/12/2018,ojivo,Daycare,$9306.59
02/07/2019,zuwveew,Daycare,$9128.76
01/10/1984,mubsan,Daycare,$6667.17
07/07/1911,reude,Daycare,$143.25
04/06/2053,joejieh,Daycare,$2215.91
07/25/1981,pu,Daycare,$6485.79
05/01/1989,imu,Daycare,$632.86
11/17/2008,vufca,Daycare,$3295.16
02/14/2017,bobzuhto,Daycare,$5369.92
12/03/1996,du,Daycare,$1745.08
08/03/2019,godevovus,Daycare,$7466.04
11/05/1987,okza,Daycare,$3911.29
12/31/1911,gaukoed,Daycare,$2129.93
11/03/1944,fem,Daycare,$4899.51
06/12/2065,li,Daycare,$1912.85
08/04/2048,suvetu,Daycare,$979.89
07/28/1979,hogu,Daycare,$4979.35
05/07/2054,cib,Daycare,$8963.04
12/21/1967,mobsor,Daycare,$2603.71
10/30/1904,efa,Daycare,$5638.24
10/24/1901,oze,Daycare,$3137.37
05/05/1977,ciil,Daycare,$3757.67
05/10/2037,tijif,Daycare,$9935.29
03/17/1955,pusok,Daycare,$90.85
06/24/2044,kogdadi,Daycare,$2673.49
07/18/2010,ta,Daycare,$1044.61
12/18/2042,kutap,Daycare,$9506.48
04/13/1934,ipa,Daycare,$308.37
11/04/1947,du,Daycare,$6011.16
05/09/2070,juv,Daycare,$1247.88
05/06/1977,fapipa,Daycare,$4845.22
01/22/2020,walpepab,Daycare,$1943.20
02/17/2055,dovpotec,Daycare,$5193.58
01/28/1911,za,Daycare,$9149.64
01/27/2050,pirbip,Daycare,$4317.03
10/25/2059,hilbi,Daycare,$984.73
05/25/1909,sevvag,Daycare,$7712.78
07/20/1956,jig,Daycare,$9544.09
08/30/2009,gocejfo,Daycare,$8647.37
12/21/1995,pe,Daycare,$7479.08
02/28/1904,uhpo,Daycare,$7263.88
07/30/1929,tih,Daycare,$3794.83
10/20/2008,durehivu,Daycare,$9717.28
09/24/1906,dedleop,Daycare,$6740.77
12/17/1950,zop,Daycare,$4217.63
11/18/1919,sogapzuv,Daycare,$9236.51
05/01/1921,peapueki,Daycare,$8831.64
06/23/1918,ohiid,Daycare,$9731.69
08/08/1929,tu,Daycare,$8032.16
12/01/2008,wihamco,Daycare,$5046.14
12/25/2032,deto,Daycare,$6106.27
01/18/2009,bohud,Daycare,$6492.86
10/15/2033,idfo,Daycare,$7592.20
03/19/1984,notamo,Daycare,$761.14
01/31/1981,asrituv,Daycare,$3617.23
03/22/1954,fajano,Daycare,$3443.74
12/10/1918,obako,Daycare,$9592.21
07/19/2022,raskocok,Daycare,$5879.72
09/13/2064,awuolkal,Daycare,$2773.07
10/15/1951,sup,Daycare,$6867.00
11/05/1967,jehgu,Daycare,$1547.23
10/21/2043,ephil,Daycare,$6453.28
05/14/1995,ejevozkek,Daycare,$1527.92
08/17/1948,iw,Daycare,$7222.25
10/09/1955,babjo,Daycare,$6432.68
05/01/1917,mucouz,Daycare,$1215.79
03/27/1910,pomiz,Daycare,$7524.81
03/14/2056,roef,Daycare,$3004.12
03/24/1968,zaar,Daycare,$987.33
02/02/1971,gakidlob,Daycare,$4763.21
02/05/1987,awkuvi,Daycare,$5772.15
12/27/1912,vavhurba,Daycare,$5717.92
02/16/1984,voop,Daycare,$1952.59
01/12/1957,hahvig,Daycare,$2059.74
07/09/1917,wumow,Daycare,$1635.03
05/30/1969,bu,Daycare,$3438.78
07/25/2020,job,Daycare,$3097.43
10/15/1957,wovew,Daycare,$9944.79
06/17/1977,negiro,Daycare,$1248.51
10/08/2027,ubakuk,Daycare,$1869.70
08/03/1974,mepleji,Daycare,$8675.10
05/21/2019,dup,Daycare,$3346.44
08/03/2001,na,Daycare,$7127.43
01/31/1947,zuevfo,Daycare,$3366.42
02/25/1915,gifkofa,Daycare,$2854.12
02/07/2028,ureka,Daycare,$2521.15
01/16/2040,ja,Daycare,$9586.75
08/22/2000,huipce,Daycare,$2182.08
01/20/1917,lig,Daycare,$6050.44
05/26/2010,doap,Daycare,$5017.69
01/29/1917,mo,Daycare,$2023.53
11/14/1951,lusnanup,Daycare,$926.59
10/05/2006,ho,Daycare,$7702.90
01/30/1917,wo,Daycare,$2469.15
02/26/1904,uwcus,Daycare,$290.61
11/05/2010,un,Daycare,$2556.63
10/09/1923,apufis,Daycare,$8298.86
09/18/1974,ko,Daycare,$104.52
06/19/1945,momumu,Daycare,$119.96
02/06/1977,fotbuvor,Daycare,$6794.15
12/20/2048,jizhif,Daycare,$1397.82
01/20/2061,jotkivrob,Daycare,$2084.53
12/17/1907,gamdejac,Daycare,$4534.68
11/03/1931,let,Daycare,$4383.88
04/09/1947,vego,Daycare,$6976.20
11/17/1912,pin,Daycare,$7957.84
12/05/1923,vuge,Daycare,$2506.71
04/17/1916,biarme,Daycare,$2147.96
08/17/1983,mar,Daycare,$7008.30
09/04/2063,pazfih,Daycare,$4940.73
05/01/2041,mumditow,Daycare,$4441.80
05/05/2021,edu,Daycare,$7619.45
05/04/1925,livde,Daycare,$5124.85
03/31/1943,vanubde,Daycare,$7919.04
02/24/2068,ciapa,Daycare,$2016.50
02/06/1959,uri,Daycare,$820.36
03/22/2019,faza,Daycare,$9464.10
01/19/1922,vasi,Daycare,$3928.70
10/24/1966,rewho,Daycare,$1171.65
11/17/1970,zoctum,Daycare,$4995.29
07/22/2058,hafvab,Daycare,$9641.66
11/19/2042,efufal,Daycare,$7619.06
07/01/2050,si,Daycare,$8142.82
10/06/2018,tatufreg,Daycare,$5324.51
10/20/2064,me,Daycare,$1436.90
03/25/2047,tebupuweb,Daycare,$6936.63
03/27/2025,fore,Daycare,$344.62
11/27/1947,ned,Daycare,$7901.70
07/24/1902,pi,Daycare,$7653.13
12/14/1992,gimhuj,Daycare,$8153.73
11/04/1959,lite,Daycare,$426.01
10/28/2056,foraz,Daycare,$6296.85
11/01/2059,ohu,Daycare,$7569.86
10/01/1946,pijif,Daycare,$680.64
05/17/2038,himo,Daycare,$2468.70
02/20/1916,vu,Daycare,$9401.76
09/10/1957,hajono,Daycare,$2746.54
11/08/2062,udo,Daycare,$8699.67
11/02/2010,mabovol,Daycare,$9955.08
08/14/2003,tahuvi,Daycare,$4291.53
04/23/1900,ri,Daycare,$5875.53
06/01/1905,zajuh,Daycare,$5190.23
12/15/1931,nu,Daycare,$5542.16
04/29/2009,ra,Daycare,$3754.21
04/07/1993,cin,Daycare,$9572.02
02/18/2056,ra,Daycare,$8505.86
01/15/2056,resmo,Daycare,$4818.16
01/31/1924,pabiep,Daycare,$7197.78
08/18/2047,div,Daycare,$5684.03
10/06/2011,bikrafe,Daycare,$7537.93
07/23/2003,esorec,Daycare,$5254.18
01/13/2028,hisgijwal,Daycare,$6033.69
07/12/1923,po,Daycare,$2419.35
08/03/1946,lufzavu,Daycare,$5811.46
02/23/1973,tonaji,Daycare,$8419.73
03/16/2041,budpimo,Daycare,$9434.32
05/28/1997,mec,Daycare,$5966.49
03/29/2001,dinlewfih,Daycare,$2291.26
11/24/2033,ligru,Daycare,$1487.84
02/03/1919,ralare,Daycare,$2162.40
04/07/1932,us,Daycare,$5964.90
02/06/1980,cinpejpu,Daycare,$6174.95
04/08/1952,lodtudbiv,Daycare,$4660.80
01/31/2032,ibu,Daycare,$5170.13
04/01/1929,dot,Daycare,$5697.14
04/03/1914,us,Daycare,$7023.72
07/15/1928,mecpoj,Daycare,$2542.37
01/04/2037,fadif,Daycare,$2938.85
03/12/1980,niitola,Daycare,$2213.72
08/17/1900,pen,Daycare,$2273.10
06/26/2044,vopku,Daycare,$9968.66
02/11/2056,zesafgol,Daycare,$566.35
03/27/1927,suvuk,Daycare,$3126.06
02/23/1917,jopi,Daycare,$5949.99
10/17/2023,jambeg,Daycare,$9699.50
12/31/2069,ke,Daycare,$2343.75
05/24/1968,toz,Daycare,$8607.71
12/04/1947,si,Daycare,$7114.19
01/25/1985,zeg,Daycare,$5316.43
05/13/1947,sani,Daycare,$9064.50
07/25/2070,iwaracig,Daycare,$7131.31
08/11/2002,jilub,Daycare,$8208.25
11/20/1958,pivsefnaj,Daycare,$7045.93
04/05/2044,gewuic,Daycare,$1591.94
06/02/1924,fe,Daycare,$3011.34
06/19/1940,bempe,Daycare,$7597.55
11/19/1962,uze,Daycare,$737.22
07/09/1990,bo,Daycare,$7028.85
09/06/2007,lekebeic,Daycare,$7887.19
12/11/2035,ipa,Daycare,$6504.60
06/22/2033,ditbem,Daycare,$6516.39
10/30/1987,hutfeka,Daycare,$9031.86
12/22/2066,holzina,Daycare,$6791.97
08/14/2053,tuir,Daycare,$6885.37
01/23/1986,fessu,Daycare,$318.37
09/30/1901,voizuzaw,Daycare,$2690.16
11/01/1907,go,Daycare,$283.44
07/31/2008,veconta,Daycare,$7458.99
05/01/2034,zioh,Daycare,$4760.64
02/07/2025,ezcitca,Daycare,$3251.74
04/13/1993,numko,Daycare,$6272.32
10/06/2031,rikim,Daycare,$2828.50
10/16/1997,dibjuhuz,Daycare,$7479.20
12/06/1929,ocjufrin,Daycare,$8290.14
07/29/1958,jicihve,Daycare,$7463.39
08/08/1973,unbe,Daycare,$5612.12
08/14/1972,diahe,Daycare,$3424.83
02/24/2048,iki,Daycare,$5109.58
11/27/1985,hempa,Daycare,$5081.15
11/18/1963,joza,Daycare,$8767.08
06/26/1990,lucsu,Daycare,$3959.91
02/01/2033,ezbidik,Daycare,$1817.19
10/29/1997,eb,Daycare,$8777.45
04/09/2022,fijke,Daycare,$8259.94
02/16/2047,ruc,Daycare,$8401.89
08/14/1959,huodo,Daycare,$7684.35
05/17/2039,voko,Daycare,$3342.14
06/19/1938,ob,Daycare,$8119.20
07/22/1956,rutoali,Daycare,$2335.46
02/08/2032,cudizbir,Daycare,$4880.59
07/29/1987,he,Daycare,$3859.71
06/19/2030,mef,Daycare,$776.21
04/20/1952,omeusuboj,Daycare,$3052.11
04/29/2013,fah,Daycare,$157.63
06/14/2041,vabuhalu,Daycare,$5961.02
11/10/2051,ma,Daycare,$6203.23
02/19/1915,cucesuju,Daycare,$6519.59
07/26/1940,ovohuwnu,Daycare,$5451.31
05/17/2067,sivedi,Daycare,$761.71
12/30/2039,huson,Daycare,$8319.83
09/28/2035,so,Daycare,$3720.96
07/25/1944,modsarek,Daycare,$1987.22
01/05/1908,ovicosrud,Daycare,$2160.58
02/13/2058,vuf,Daycare,$4243.13
02/23/1910,ofuse,Daycare,$5993.84
01/21/2038,mipog,Daycare,$3186.90
03/19/1906,carzal,Daycare,$742.07
10/19/2057,vofozcez,Daycare,$2874.25
04/27/2018,ho,Daycare,$1109.21
06/26/1979,logab,Daycare,$7334.95
01/17/1914,wivav,Daycare,$6428.00
08/05/2044,jorusno,Daycare,$4481.81
04/21/2045,zewbewap,Daycare,$5580.92
02/24/1975,agvac,Daycare,$1919.60
04/03/1915,zehjuaju,Daycare,$1421.01
04/12/1955,ge,Daycare,$1580.63
04/08/1987,iwjus,Daycare,$2945.95
02/21/1955,lalini,Daycare,$6431.39
05/02/1943,uticana,Daycare,$2396.83
01/27/2001,cu,Daycare,$8997.55
09/14/1904,fi,Daycare,$7778.62
06/16/1905,vusmufosu,Daycare,$310.71
12/17/2053,icuze,Daycare,$1171.07
05/29/1901,ze,Daycare,$1342.62
07/24/1977,kuhniju,Daycare,$7924.21
06/26/2053,igasesi,Daycare,$4588.77
10/18/1954,na,Daycare,$9874.18
11/14/1998,juve,Daycare,$1575.21
01/05/2053,cuopunov,Daycare,$1373.50
08/11/1992,purgindo,Daycare,$9383.72
05/31/2042,forohe,Daycare,$30.24
01/09/2004,upupaci,Daycare,$5530.22
07/04/2027,orodobwud,Daycare,$6627.65
09/24/2008,jidak,Daycare,$9510.60
09/02/1972,ab,Daycare,$491.47
07/29/2039,pado,Daycare,$4263.27
09/02/1988,vid,Daycare,$3769.18
03/07/1917,lo,Daycare,$3660.15
12/23/2047,loziz,Daycare,$8744.69
09/20/1974,nev,Daycare,$9199.21
02/07/2049,mo,Daycare,$3212.75
11/22/1995,koki,Daycare,$6040.44
05/09/2060,bu,Daycare,$108.47
02/23/2028,koko,Daycare,$7534.35
12/03/2002,agliade,Daycare,$6569.14
05/29/1953,ji,Daycare,$3377.05
03/18/2016,rukpewki,Daycare,$9961.28
09/08/1911,amjopog,Daycare,$8995.49
03/10/1991,vojhu,Daycare,$38.72
07/18/2046,ruc,Daycare,$8312.98
03/23/1938,egacasos,Daycare,$8163.91
01/22/1918,wesgug,Daycare,$2752.01
01/02/1971,kenudci,Daycare,$693.73
10/17/1992,ituval,Daycare,$5312.26
06/09/1923,hipebeni,Daycare,$1020.34
05/11/1985,mevzouk,Daycare,$4530.91
06/09/1908,co,Daycare,$1925.66
11/13/2046,vaszunhad,Daycare,$4555.53
10/06/2066,dafuc,Daycare,$6328.06
02/02/2062,ha,Daycare,$3680.00
01/25/2057,bittu,Daycare,$1136.46
07/23/1986,gij,Daycare,$3336.35
03/29/2018,mitohmo,Daycare,$4917.42
12/13/2000,uhu,Daycare,$6723.05
06/13/2059,tiluun,Daycare,$7015.56
06/10/1901,dam,Daycare,$7521.96
03/24/2049,pe,Daycare,$1199.09
05/16/2035,ij,Daycare,$9307.61
10/09/2038,icoew,Daycare,$6687.91
02/20/1980,ubuimzud,Daycare,$6190.19
09/09/1945,ribmiaz,Daycare,$9522.26
07/31/1908,norju,Daycare,$5501.71
12/01/1940,napvosi,Daycare,$7427.64
04/10/1989,mijpusuw,Daycare,$4978.67
01/30/1980,kozop,Daycare,$4230.28
08/04/1945,wo,Daycare,$3387.92
05/06/1919,ome,Daycare,$610.86
10/13/1995,goad,Daycare,$7838.72
11/28/2009,fugujiri,Daycare,$6568.98
07/17/1948,ki,Daycare,$1791.67
05/28/1954,bu,Daycare,$2125.59
07/24/1988,vafug,Daycare,$5321.58
11/21/1923,jak,Daycare,$255.30
10/03/1939,so,Daycare,$8763.63
02/10/1981,nihcu,Daycare,$4803.99
02/18/1966,atwaaz,Daycare,$8779.73
12/11/1959,jakial,Daycare,$8242.35
10/21/1958,jinzodsos,Daycare,$4383.55
06/27/1957,arwed,Daycare,$2473.96
06/24/2059,mevbigda,Daycare,$4825.94
01/31/2052,guca,Daycare,$51.53
12/12/1901,ba,Daycare,$2716.32
04/21/2032,bewbawib,Daycare,$7018.91
03/24/2003,vodsobmuk,Daycare,$4268.33
07/25/1936,cepbon,Daycare,$1014.64
08/12/2004,ko,Daycare,$6638.59
09/13/1961,hurus,Daycare,$8558.77
12/04/1961,fodouma,Daycare,$7923.87
01/19/2045,feda,Daycare,$8220.34
05/13/2054,roosoje,Daycare,$618.13
12/02/2057,re,Daycare,$1862.37
07/27/1940,ofpumrag,Daycare,$2844.52
03/05/2023,isova,Daycare,$3579.67
04/08/2016,nijijwu,Daycare,$5882.32
11/18/1917,wetomnek,Daycare,$8952.56
09/29/2036,ciwwefal,Daycare,$8555.85
01/05/2007,vuvu,Daycare,$1169.46
01/06/1948,hudvapu,Daycare,$7676.53
08/13/2038,tozuspo,Daycare,$6426.24
12/22/2024,ramlagra,Daycare,$6642.35
11/05/1996,hodfori,Daycare,$862.69
06/05/2066,oki,Daycare,$7165.78
06/17/2061,otzovku,Daycare,$8863.48
06/11/1966,gapum,Daycare,$2759.34
09/27/1964,diz,Daycare,$2815.25
04/10/1948,ro,Daycare,$4748.93
09/30/1927,wapo,Daycare,$3415.62
09/07/1950,uwavi,Daycare,$9131.56
03/15/2057,mut,Daycare,$6286.32
12/05/2063,zicdajno,Daycare,$5017.15
10/14/1924,ikubow,Daycare,$8224.55
10/04/1999,hammazi,Daycare,$887.28
01/21/2059,peltok,Daycare,$6165.45
05/01/1954,toj,Daycare,$2792.97
03/07/2023,doftugges,Daycare,$8649.13
02/14/1963,taoboviw,Daycare,$2987.63
08/11/2057,ulbirlad,Daycare,$572.15
01/11/2038,ak,Daycare,$3855.93
05/04/1981,uzuna,Daycare,$6107.71
08/10/1949,wajsu,Daycare,$3127.56
02/06/1946,etaajgik,Daycare,$4564.97
04/15/1986,vic,Daycare,$5217.73
04/16/2044,ricluc,Daycare,$9135.46
11/10/2056,rub,Daycare,$9444.13
03/31/1970,ej,Daycare,$1037.92
05/11/2052,ciavfuh,Daycare,$6986.16
11/05/2051,nas,Daycare,$4800.50
02/18/2028,jepevan,Daycare,$2638.72
07/04/1938,us,Daycare,$9792.32
06/18/1994,wonerbis,Daycare,$8013.68
04/16/1932,osaogorar,Daycare,$5996.99
04/27/1923,he,Daycare,$4152.62
05/30/2059,be,Daycare,$2886.37
07/15/1918,fowuohu,Daycare,$8545.67
07/23/1994,nakuhe,Daycare,$4665.58
07/25/2026,loel,Daycare,$3098.79
08/15/2022,ati,Daycare,$8435.43
01/26/1905,nera,Daycare,$7524.97
05/14/1986,hivdeek,Daycare,$1389.62
01/25/2005,wa,Daycare,$5802.75
10/31/2013,nujik,Daycare,$7534.53
08/20/1906,dagumta,Daycare,$5861.15
06/02/1919,wohas,Daycare,$3471.51
01/04/2049,omigaghi,Daycare,$8771.62
08/21/1972,ciforti,Daycare,$4185.53
04/05/2037,ci,Daycare,$677.83
04/21/1904,faf,Daycare,$8912.40
06/09/1942,esoroja,Daycare,$4813.39
01/31/1919,jidufihu,Daycare,$4665.72
01/29/2019,peenisek,Daycare,$8727.22
11/23/1910,cozovpeb,Daycare,$1723.86
09/22/2032,ze,Daycare,$8836.24
07/24/2014,kawgamcu,Daycare,$1806.67
08/21/1916,ezazalvut,Daycare,$7983.15
06/10/1925,joitioc,Daycare,$2959.96
12/11/1993,mev,Daycare,$4772.53
12/01/2045,ko,Daycare,$2606.47
01/04/2036,nofho,Daycare,$6360.01
11/11/1986,jegiji,Daycare,$5814.79
02/02/2061,fuuko,Daycare,$6343.79
08/01/1942,jitbeluv,Daycare,$9858.55
